name,country,subcountry,geonameid
San Ildefonso,Philippines,1689832
San Isidro,Argentina,3428992
San Isidro,Costa Rica,3621889
San Isidro,Spain,2511371
San Isidro,Mexico,8858095
San Isidro,Peru,3929631
San Jacinto,Colombia,3669736
San Jacinto,United States,5392090
San Javier,Argentina,3428975
San Javier,Chile,3872154
San Javier,Spain,2511366
San Jerónimo Cuatro Vientos,Mexico,8858091
San Jerónimo Ixtepec,Mexico,3526674
San Joaquín,Venezuela,3628267
San Jorge,Argentina,3837441
San Jorge Pueblo Nuevo,Mexico,8858104
San Jose,Philippines,1689498
San Jose,Philippines,1689510
San Jose,United States,5392171
San Jose del Monte,Philippines,1689395
San José,Costa Rica,3621841
San José,Costa Rica,3621849
San José Guadalupe Otzacatipan,Mexico,8858097
San José Iturbide,Mexico,3986088
San José Pinula,Guatemala,3589977
San José de Guanipa,Venezuela,3628142
San José de Jáchal,Argentina,3837240
San José de Mayo,Uruguay,3440639
San José de Ocoa,Dominican Republic,3493100
San José de las Lajas,Cuba,3539560
San José del Cabo,Mexico,3986172
San José del Guaviare,Colombia,3828545
San Juan,Argentina,3837213
San Juan,Costa Rica,3621819
San Juan,Philippines,1689286
San Juan,Puerto Rico,4568127
San Juan Bautista,Paraguay,3437063
San Juan Capistrano,United States,5392229
San Juan Nepomuceno,Colombia,3669454
San Juan Sacatepéquez,Guatemala,3589885
San Juan de Alicante,Spain,2511330
San Juan de Aznalfarache,Spain,2511329
San Juan de Colón,Venezuela,3628060
San Juan de Dios,Costa Rica,3621804
San Juan de la Maguana,Dominican Republic,3493081
San Juan de los Lagos,Mexico,3985865
San Juan de los Morros,Venezuela,3628053
San Juan del Cesar,Colombia,3669469
San Juan del Río,Mexico,3518692
San Justo,Argentina,3837124
San Kamphaeng,Thailand,1150732
San Lazzaro,Italy,3168175
San Leandro,United States,5392263
San Leonardo,Philippines,1689171
San Lorenzo,Argentina,3428759
San Lorenzo,Honduras,3601977
San Lorenzo,Paraguay,3437056
San Lorenzo,United States,5392281
San Lorenzo Acopilco,Mexico,3827403
San Lorenzo de El Escorial,Spain,3110458
San Lorenzo de Esmeraldas,Ecuador,3651694
San Lucas Sacatepéquez,Guatemala,3589852
San Luis,Argentina,3837056
San Luis,Cuba,3539093
San Luis,Philippines,1689129
San Luis,United States,5312913
San Luis Obispo,United States,5392323
San Luis Potosí,Mexico,3985606
San Luis Río Colorado,Mexico,3985604
San Luis de la Paz,Mexico,3985620
San Luis de la Paz,Mexico,3985621
San Luis del Palmar,Argentina,3428708
San Marcelino,Philippines,1689099
San Marcos,Colombia,3669346
San Marcos,Guatemala,3589805
San Marcos,Nicaragua,3616682
San Marcos,El Salvador,3583480
San Marcos,United States,5392368
San Mariano,Philippines,1689087
San Marino,San Marino,3168070
San Martin Texmelucan de Labastida,Mexico,3518407
San Martín,Argentina,3836992
San Martín,Colombia,3669332
San Martín,El Salvador,3583471
San Martín Azcatepec,Mexico,8858092
San Martín de la Vega,Spain,3110360
San Martín de los Andes,Argentina,3836951
San Mateo,Philippines,1689052
San Mateo,Philippines,1689056
San Mateo,United States,5392423
San Mateo,Venezuela,3627968
San Mateo Atenco,Mexico,3518387
San Mateo Otzacatipan,Mexico,3827254
San Mauro Torinese,Italy,3167978
San Miguel,Costa Rica,3621753
San Miguel,Philippines,1688949
San Miguel,Philippines,1688954
San Miguel,El Salvador,3583446
San Miguel De Abona,Spain,2511287
San Miguel Xico Viejo,Mexico,3514519
San Miguel Zinacantepec,Mexico,3518221
San Miguel de Allende,Mexico,3985344
San Miguel de Cozumel,Mexico,3530103
San Miguel de Papasquiaro,Mexico,3985327
San Miguel de Tucumán,Argentina,3836873
San Miguel del Padrón,Cuba,3538803
San Miguel el Alto,Mexico,3985323
San Miguelito,Panama,3701329
San Miniato,Italy,3167953
San Miniato Basso,Italy,3167954
San Narciso,Philippines,1688912
San Nicola la Strada,Italy,6534253
San Nicolas,Philippines,1688859
San Nicolás de los Arroyos,Argentina,3836846
San Nicolás de los Garza,Mexico,3985241
San Onofre,Colombia,3669218
San Pa Tong,Thailand,1150728
San Pablo,Costa Rica,3621729
San Pablo,Philippines,1688830
San Pablo,United States,5392508
San Pablo Autopan,Mexico,3518138
San Pablo Jocopilas,Guatemala,3589671
San Pablo de las Salinas,Mexico,3518135
San Paolo,Italy,8948703
San Pascual,Philippines,1688795
San Pedro,Argentina,3428577
San Pedro,Argentina,3836772
San Pedro,Costa Rica,3621717
San Pedro,Mexico,3985129
San Pedro,Philippines,1688749
San Pedro,United States,5392528
San Pedro Ayampuc,Guatemala,3589646
San Pedro Garza Garcia,Mexico,8617692
San Pedro Madera,Mexico,3996956
San Pedro Sacatepéquez,Guatemala,3589626
San Pedro Sula,Honduras,3601782
San Pedro de Alcántara,Spain,2511250
San Pedro de Lloc,Peru,3692310
San Pedro de Macorís,Dominican Republic,3493032
San Pedro del Pinatar,Spain,2511247
San Rafael,Argentina,3836669
San Rafael,Costa Rica,3621687
San Rafael,Costa Rica,3621689
San Rafael,United States,5392567
San Rafael Abajo,Costa Rica,3621659
San Rafael Arriba,Costa Rica,3621655
San Rafael Oriente,El Salvador,3583379
San Rafael Tlanalapan,Mexico,8858120
San Rafael del Sur,Nicaragua,3616594
San Ramon,United States,5392593
San Ramón de la Nueva Orán,Argentina,3836620
San Remo,Italy,3167777
San Roque,Spain,2511239
San Salvador,El Salvador,3583361
San Salvador Atenco,Mexico,3517832
San Salvador El Seco,Mexico,3517831
San Salvador Tizatlalli,Mexico,8858087
San Salvador de Jujuy,Argentina,3836564
San Salvo,Italy,3167751
San Sebastiano,Italy,3167744
San Sebastián de los Reyes,Spain,3110040
San Sebastián el Grande,Mexico,3984791
San Severo,Italy,3167731
San Simon,Philippines,1688425
San Tan Valley,United States,7310164
San Vicent del Raspeig,Spain,2511032
San Vicente,Argentina,3428068
San Vicente,Chile,3871286
San Vicente,Costa Rica,3621505
San Vicente,Philippines,1687409
San Vicente,El Salvador,3583178
San Vicente Chicoloapan,Mexico,3530937
San Vicente de Cañete,Peru,3928993
San Vicente de Moravia,Costa Rica,6612154
San Vicente de Tagua Tagua,Chile,3871276
San Vito dei Normanni,Italy,3167184
San-Pédro,Ivory Coast,2282006
Sanaa,Yemen,71137
Sanandaj,Iran,117574
Sanarate,Guatemala,3590406
Sanary-sur-Mer,France,2976258
Sanaur,India,1257482
Sancaktepe,Turkey,7628420
Sanchazi,China,2035182
Sancoale,India,1257476
Sancti Spíritus,Cuba,3540667
Sanctorum,Mexico,3519531
Sand Springs,United States,4550659
Sandachō,Japan,1853008
Sandakan,Malaysia,1734052
Sandanski,Bulgaria,727447
Sandbach,United Kingdom,2638600
Sandefjord,Norway,3140390
Sandnes,Norway,3140321
Sandomierz,Poland,759603
Sandown,United Kingdom,2638568
Sandusky,United States,5170691
Sandviken,Sweden,2680075
Sandwīp,Bangladesh,1185120
Sandy City,United States,5781061
Sandy Hills,United States,5781070
Sandy Springs,United States,4221333
Sandyford,Ireland,3315278
Sandīla,India,1257459
Sandıklı,Turkey,301911
Sandūr,India,1257456
Sanford,United States,4172086
Sanford,United States,4490329
Sang-e Chārak,Afghanistan,1127628
Sangamner,India,1257436
Sangariā,India,1257429
Sanger,United States,5392868
Sangerhausen,Germany,2841693
Sangju,South Korea,1837706
Sangla Hill,Pakistan,1166146
Sangmélima,Cameroon,2222230
Sangod,India,1257410
Sangre Grande,Trinidad and Tobago,3573732
Sangrūr,India,1257402
Sangāreddi,India,1257431
Sanjō,Japan,1852984
Sankeshwar,India,1257369
Sankt Augustin,Germany,2841648
Sankt Gallen,Switzerland,2658822
Sankt Ingbert,Germany,2841590
Sankt Pölten,Austria,2766429
Sankt Wendel,Germany,2841463
Sanlúcar de Barrameda,Spain,2511306
Sanming,China,1796663
Sannicandro Garganico,Italy,3167940
Sannois,France,2976179
Sano,Japan,1852964
Sanok,Poland,759591
Sansanné-Mango,Togo,2365190
Sanshui,China,1789273
Sant Adrià de Besòs,Spain,3110921
Sant Andreu de Palomar,Spain,3110876
Sant Andreu de la Barca,Spain,3110885
Sant Antoni de Portmany,Spain,2511448
Sant Boi de Llobregat,Spain,3110834
Sant Carles de la Ràpita,Spain,3110821
Sant Celoni,Spain,3110813
Sant Cugat del Vallès,Spain,3110718
Sant Feliu de Guíxols,Spain,3110643
Sant Feliu de Llobregat,Spain,3110642
Sant Joan Despí,Spain,3110519
Sant Just Desvern,Spain,3109546
Sant Martí,Spain,6544105
Sant Pere de Ribes,Spain,3110143
Sant Quirze del Vallès,Spain,3110101
Sant Vicenç dels Horts,Spain,3109442
Sant'Anastasia,Italy,3167509
Sant'Antimo,Italy,3167419
Sant'Antonio Abate,Italy,3167393
Santa Ana,Peru,3929295
Santa Ana,Philippines,1688398
Santa Ana,El Salvador,3583334
Santa Ana,United States,5392900
Santa Anita,Mexico,3984680
Santa Barbara,Philippines,1688372
Santa Barbara,United States,5392952
Santa Brígida,Spain,2511202
Santa Bárbara,Honduras,3601691
Santa Bárbara d'Oeste,Brazil,3450404
Santa Catalina,Philippines,1688363
Santa Catarina,Mexico,3984583
Santa Catarina Pinula,Guatemala,3589452
Santa Cecília,Brazil,3450376
Santa Clara,Cuba,3537906
Santa Clara,United States,5393015
Santa Clarita,United States,5393049
Santa Coloma de Gramenet,Spain,3109981
Santa Cruz,Brazil,3389673
Santa Cruz,Chile,3871616
Santa Cruz,Philippines,1688232
Santa Cruz,Philippines,1688248
Santa Cruz,Philippines,1688253
Santa Cruz,United States,5393052
Santa Cruz Cabrália,Brazil,3450288
Santa Cruz Xoxocotlán,Mexico,3517517
Santa Cruz das Palmeiras,Brazil,3450283
Santa Cruz de Barahona,Dominican Republic,3492985
Santa Cruz de El Seibo,Dominican Republic,3492984
Santa Cruz de Juventino Rosas,Mexico,4003662
Santa Cruz de Tenerife,Spain,2511174
Santa Cruz de la Palma,Spain,2511180
Santa Cruz de la Sierra,Bolivia,3904906
Santa Cruz del Norte,Cuba,3537845
Santa Cruz del Quiché,Guatemala,3589404
Santa Cruz del Sur,Cuba,3537840
Santa Cruz do Capibaribe,Brazil,3389652
Santa Cruz do Rio Pardo,Brazil,3450272
Santa Cruz do Sul,Brazil,3450269
Santa Elena,Argentina,3428359
Santa Elena,Ecuador,3651438
Santa Elena de Uairén,Venezuela,3627382
Santa Eulària des Riu,Spain,2511162
Santa Fe,United States,5490263
Santa Fe Springs,United States,5393128
Santa Fe de la Vera Cruz,Argentina,3836277
Santa Fé do Sul,Brazil,3450232
Santa Gertrudes,Brazil,3450225
Santa Helena,Brazil,3389622
Santa Helena de Goiás,Brazil,3450206
Santa Inês,Brazil,3389609
Santa Iria da Azóia,Portugal,2263523
Santa Isabel,Brazil,3450188
Santa Lucía,Argentina,3836194
Santa Lucía,Colombia,3668655
Santa Lucía,Spain,2511150
Santa Lucía,Uruguay,3440571
Santa Lucía Cotzumalguapa,Guatemala,3589289
Santa Luzia,Brazil,3389557
Santa Luzia,Brazil,3450144
Santa Maria,Brazil,3450083
Santa Maria,Cape Verde,3374218
Santa Maria,Philippines,1688017
Santa Maria,Philippines,1688058
Santa Maria,United States,5393180
Santa Maria Capua Vetere,Italy,3167561
Santa Maria da Vitória,Brazil,3450063
Santa Marta,Colombia,3668605
Santa María Chimalhuacán,Mexico,3517270
Santa María Totoltepec,Mexico,3827256
Santa María de Jesús,Guatemala,3589253
Santa Monica,United States,5393212
Santa Paula,United States,5393245
Santa Perpètua de Mogoda,Spain,3109689
Santa Pola,Spain,2511102
Santa Quitéria,Brazil,3389361
Santa Quitéria do Maranhão,Brazil,3389358
Santa Rita,Brazil,3389321
Santa Rita,Venezuela,3627186
Santa Rita do Passa Quatro,Brazil,3449851
Santa Rita do Sapucaí,Brazil,3449847
Santa Rosa,Argentina,3835994
Santa Rosa,Brazil,3449822
Santa Rosa,Ecuador,3651356
Santa Rosa,Philippines,1687894
Santa Rosa,United States,5393287
Santa Rosa Jauregui,Mexico,3983820
Santa Rosa de Cabal,Colombia,3668454
Santa Rosa de Copán,Honduras,3601494
Santa Rosa de Viterbo,Brazil,3449793
Santa Tecla,El Salvador,3584257
Santa Teresa,Venezuela,3627047
Santa Vitória do Palmar,Brazil,3449747
Santafé,Spain,2511160
Santaluz,Brazil,3450157
Santana,Brazil,3391360
Santana de Parnaíba,Brazil,3449948
Santana do Ipanema,Brazil,3389384
Santana do Livramento,Brazil,3449936
Santana do Paraíso,Brazil,3449933
Santander,Spain,3109718
Santander de Quilichao,Colombia,3668572
Santarém,Brazil,3389353
Santarém,Portugal,2263480
Santee,United States,5393429
Santeramo in Colle,Italy,3167327
Santiago,Brazil,3449741
Santiago,Chile,3871336
Santiago,Mexico,3983671
Santiago,Philippines,1687801
Santiago Atitlán,Guatemala,3589105
Santiago Ixcuintla,Mexico,3983636
Santiago Momoxpan,Mexico,3523061
Santiago Papasquiaro,Mexico,3983631
Santiago Pinotepa Nacional,Mexico,3516926
Santiago Sacatepéquez,Guatemala,3589101
Santiago Teyahualco,Mexico,3827596
Santiago Tulantepec,Mexico,3516982
Santiago Tuxtla,Mexico,3516912
Santiago Tíanguistenco,Mexico,3515679
Santiago de Cao,Peru,3692073
Santiago de Compostela,Spain,3109642
Santiago de Cuba,Cuba,3536729
Santiago de María,El Salvador,3583199
Santiago de Querétaro,Mexico,3991164
Santiago de Surco,Peru,3928245
Santiago de Veraguas,Panama,3701117
Santiago de las Vegas,Cuba,3536724
Santiago de los Caballeros,Dominican Republic,3492914
Santiago del Estero,Argentina,3835869
Santiago del Torno,Bolivia,3904666
Santo Amaro,Brazil,3449720
Santo Amaro da Imperatriz,Brazil,3449711
Santo Anastácio,Brazil,3449707
Santo André,Brazil,3449701
Santo Antônio da Platina,Brazil,3449529
Santo Antônio de Jesus,Brazil,3449521
Santo Antônio de Posse,Brazil,3449518
Santo Antônio de Pádua,Brazil,3449519
Santo Antônio do Amparo,Brazil,3449516
Santo Antônio do Monte,Brazil,3449500
Santo Domingo,Cuba,3536640
Santo Domingo,Dominican Republic,3492908
Santo Domingo Oeste,Dominican Republic,7874116
Santo Domingo Tehuantepec,Mexico,3516843
Santo Domingo de los Colorados,Ecuador,3651297
Santo Estêvão,Brazil,3449467
Santo Tomas,Philippines,1687534
Santo Tomás,Colombia,3668332
Santo Tomé,Argentina,3428071
Santo Tomé,Argentina,3835793
Santo Ângelo,Brazil,3449696
Santol,Philippines,1687687
Santomera,Spain,2511050
Santos,Brazil,3449433
Santos Dumont,Brazil,3449427
Sants-Montjuïc,Spain,6544104
Santuario,Colombia,3668323
Santurtzi,Spain,3109481
Santutxu,Spain,6618856
Santyoku,South Korea,1838069
Sanxenxo,Spain,3110610
Sanya,China,1796556
Sanāwad,India,1257481
Saoner,India,1257307
Saoula,Algeria,2482390
Sapanca,Turkey,740230
Sapele,Nigeria,2323675
Sapiranga,Brazil,3448063
Sapporo,Japan,2128295
Sapucaia,Brazil,3448031
Sapulpa,United States,4550881
Saqqez,Iran,117392
Saquarema,Brazil,3448011
Sar-e Pul,Afghanistan,1127110
Saraburi,Thailand,1606418
Saraipali,India,1257259
Sarajevo,Bosnia and Herzegovina,3191281
Sarakhs,Iran,1159716
Saraktash,Russia,498708
Saran,France,2976050
Sarandi,Brazil,3447997
Sarandi,Brazil,3447998
Sarandë,Albania,363243
Sarankhola,Bangladesh,1185239
Saransk,Russia,498698
Sarapul,Russia,498687
Sarasota,United States,4172131
Saratoga,United States,5393485
Saratoga Springs,United States,5136334
Saratoga Springs,United States,5781087
Saratov,Russia,498677
Sarauli,India,1257219
Saravia,Philippines,1713857
Sarayköy,Turkey,301827
Sarcelles,France,2976043
Sardhana,India,1257196
Sardulgarh,India,1257191
Sardārshahr,India,1257198
Sargodha,Pakistan,1166000
Sari,Iran,116996
Sariaya,Philippines,1687164
Sarigerme,Turkey,6692524
Sarikei,Malaysia,1735837
Sarishābāri,Bangladesh,1188569
Sariwŏn,North Korea,1870883
Sarkand,Kazakhstan,1519691
Sarkhej,India,1257149
Sarnia,Canada,6141190
Sarno,Italy,3167116
Sarny,Ukraine,694792
Saronno,Italy,3167113
Sarov,Russia,498525
Sarpol-e Z̄ahāb,Iran,120931
Sarpsborg,Norway,3140084
Sarreguemines,France,2975964
Sarrià-Sant Gervasi,Spain,6544102
Sarstedt,Germany,2841386
Sartell,United States,5046001
Sartrouville,France,2975921
Sarwār,India,1257093
Saryaghash,Kazakhstan,1519673
Sarykemer,Kazakhstan,1520947
Sarzana,Italy,3167104
Sarzedo,Brazil,3447969
Sarāi Mīr,India,1257260
Sarāi Naurang,Pakistan,1166066
Sarāi Sidhu,Pakistan,1166062
Sarāi Ākil,India,1257268
Sarāi Ālamgīr,Pakistan,1166073
Sarāqib,Syria,164816
Sarıkamış,Turkey,740088
Sasaguri,Japan,1852915
Sasayama,Japan,1852901
Sasebo,Japan,1852899
Sasel,Germany,2841374
Saskatoon,Canada,6141256
Sasolburg,South Africa,957487
Sasovo,Russia,461699
Sassandra,Ivory Coast,2281951
Sassari,Italy,3167096
Sassuolo,Italy,3167053
Sathupalli,India,7302851
Sathyamangalam,India,1256989
Satipo,Peru,3928924
Satita,Syria,165060
Satka,Russia,498418
Satna,India,1257022
Satsumasendai,Japan,1852736
Sattahip,Thailand,1606386
Satte,Japan,1852849
Sattenapalle,India,1257001
Sattur,India,1256995
Satu Mare,Romania,667873
Satuba,Brazil,3387987
Satun,Thailand,1606376
Satānā,India,1257060
Saubara,Brazil,3447961
Saugor,India,1257845
Saugus,United States,4950267
Saulgau,Germany,2841125
Sault Ste. Marie,Canada,6141439
Saumur,France,2975758
Saundatti,India,1256983
Saurimo,Angola,145531
Sausar,India,1256974
Sava,Italy,3167044
Savage,United States,5046063
Savalou,Benin,2391895
Savanna-la-Mar,Jamaica,3488613
Savannah,United States,4221552
Savannakhét,Laos,1653316
Savanūr,India,1256967
Savelugu,Ghana,2295517
Savigliano,Italy,3167034
Savigny-le-Temple,France,2975536
Savigny-sur-Orge,France,2975525
Savona,Italy,3167022
Savonlinna,Finland,637292
Savé,Benin,2391893
Sawang Daen Din,Thailand,1606350
Sawangan,Indonesia,1628453
Sawankhalok,Thailand,1150681
Sawara,Japan,2111173
Sawāi Mādhopur,India,1256949
Sawākin,Sudan,367544
Sayama,Japan,1907146
Sayanogorsk,Russia,1492893
Sayansk,Russia,2055166
Sayhāt,Saudi Arabia,102318
Sayibage,China,1529376
Saynshand,Mongolia,2032081
Sayreville,United States,5104404
Sayreville Junction,United States,5104405
Sayula,Mexico,3983216
Sayville,United States,5136421
Sayyān,Yemen,70979
Saïda,Algeria,2482572
Saña,Peru,3692667
Saýat,Turkmenistan,1218436
Saḩar,Yemen,71273
Saḩāb,Jordan,247105
Sa‘īr,Palestinian Territory,281793
Scafati,Italy,3167010
Scandicci,Italy,3166988
Scarborough,Canada,6948711
Scarborough,United Kingdom,2638419
Scarborough,Trinidad and Tobago,3573703
Scarsdale,United States,5136433
Sceaux,France,2975469
Schaffhausen,Switzerland,2658761
Schagen,Netherlands,2747720
Schaumburg,United States,4910713
Schenectady,United States,5136454
Schererville,United States,4926170
Scheveningen,Netherlands,2747599
Schiedam,Netherlands,2747596
Schifferstadt,Germany,2839335
Schiffweiler,Germany,2839316
Schijndel,Netherlands,2747584
Schilde,Belgium,2787048
Schiltigheim,France,2975446
Schio,Italy,3166917
Schkeuditz,Germany,2839050
Schleswig,Germany,2838634
Schlüchtern,Germany,2838201
Schmalkalden,Germany,2838059
Schmallenberg,Germany,2838053
Schmargendorf,Germany,2838009
Schmelz,Germany,2837954
Schneeberg,Germany,2837470
Schneverdingen,Germany,2837291
Schofield Barracks,United States,7262790
Schopfheim,Germany,2836413
Schorndorf,Germany,2836320
Schortens,Germany,2836282
Schoten,Belgium,2786963
Schramberg,Germany,2836203
Schrobenhausen,Germany,2836084
Schroeder,Brazil,3447929
Schwabach,Germany,2835537
Schwalbach,Germany,2835382
Schwalmstadt,Germany,2835345
Schwalmtal,Germany,2835342
Schwandorf in Bayern,Germany,2835297
Schwanewede,Germany,2835260
Schwarzenberg,Germany,2834978
Schwechat,Austria,2765388
Schwedt (Oder),Germany,2834629
Schweinfurt,Germany,2834498
Schweizer-Reneke,South Africa,956907
Schwelm,Germany,2834372
Schwerin,Germany,2834282
Schwerte,Germany,2834265
Schwetzingen,Germany,2834240
Schwäbisch Gmünd,Germany,2835482
Schwäbisch Hall,Germany,2835481
Schönebeck,Germany,2836809
Schöneberg,Germany,2836788
Sciacca,Italy,2523194
Scicli,Italy,2523192
Scordia,Italy,2523180
Scotch Plains,United States,5104473
Scottburgh,South Africa,956878
Scottsbluff,United States,5699404
Scottsdale,United States,5313457
Scranton,United States,5211303
Scunthorpe,United Kingdom,2638324
SeaTac,United States,5809805
Seabra,Brazil,3447928
Seabrook,United States,4369076
Seaford,Australia,2149975
Seaford,United Kingdom,2638311
Seaford,United States,5137507
Seaham,United Kingdom,2638302
Seal Beach,United States,5394086
Searcy,United States,4130430
Seaside,United States,5394136
Seattle,United States,5809844
Sebastian,United States,4172372
Sebdou,Algeria,2482211
Sebeta,Ethiopia,329114
Sebeş,Romania,667526
Sebu,Philippines,1687029
Secaucus,United States,5104504
Sechura,Peru,3691954
Sector 1,Romania,11048317
Sector 2,Romania,11048318
Sector 3,Romania,11048319
Sector 4,Romania,11048320
Sector 5,Romania,11048322
Sector 6,Romania,11048323
Secunda,South Africa,956767
Secunderabad,India,1256922
Security-Widefield,United States,7262349
Sedalia,United States,4408000
Sedan,France,2975349
Seddouk,Algeria,2482159
Sederot,Israel,293619
Sedrata,Algeria,2482090
Seeb,Oman,288967
Seeheim-Jugenheim,Germany,3337504
Seelze,Germany,2833641
Seen (Kreis 3),Switzerland,6295531
Seesen,Germany,2833592
Seevetal,Germany,2833564
Seferhisar,Turkey,301350
Sefrou,Morocco,2537545
Segamat,Malaysia,1732846
Segbwema,Sierra Leone,2404041
Segezha,Russia,497927
Segovia,Colombia,3668175
Segovia,Spain,3109256
Segrate,Italy,3166808
Segundo Ensanche,Spain,8050889
Sehnde,Germany,2833475
Sehore,India,1256913
Sehwān,Pakistan,1165789
Seinäjoki,Finland,637219
Seka,Thailand,1606343
Sekondi-Takoradi,Ghana,2295458
Selargius,Italy,2523166
Selb,Germany,2833296
Selby,United Kingdom,2638235
Selden,United States,5137600
Selebi-Phikwe,Botswana,933099
Seligenstadt,Germany,2833242
Sellye,Slovakia,3057769
Selm,Germany,2833170
Selma,United States,4089114
Selma,United States,5394329
Selogiri,Indonesia,1627969
Selu,India,1257762
Selydove,Ukraine,694677
Selçuk,Turkey,301256
Sel’tso,Russia,497610
Semarang,Indonesia,1627896
Semenyih,Malaysia,1734798
Semey,Kazakhstan,1519422
Semikarakorsk,Russia,497218
Semiluki,Russia,497206
Seminole,United States,4172434
Semnān,Iran,116402
Semporna,Malaysia,1733697
Semënov,Russia,497450
Semënovskoye,Russia,497271
Semīrom,Iran,116406
Sena Madureira,Brazil,3662155
Senador Canedo,Brazil,3447854
Senador Pompeu,Brazil,3387926
Senago,Italy,3166753
Senak’i,Georgia,612053
Sendai,Japan,2111149
Sendai,Japan,8555918
Senden,Germany,2833079
Senden,Germany,2833080
Sendhwa,India,1256854
Senekal,South Africa,956507
Senftenberg,Germany,2833073
Sengkang,Indonesia,1626921
Senhor do Bonfim,Brazil,3447839
Senhora da Hora,Portugal,2734140
Senica,Slovakia,3057691
Senigallia,Italy,3166740
Senirkent,Turkey,301172
Senlis,France,2975088
Sens,France,2975050
Sensuntepeque,El Salvador,3583158
Senta,Serbia,785965
Seogwipo,South Korea,6621166
Seohāra,India,1256832
Seondha,India,1256828
Seonghwan,South Korea,1836208
Seongnam-si,South Korea,1897000
Seoni,India,1256826
Seoni Mālwa,India,1256823
Seoul,South Korea,1835848
Sepang,Malaysia,1734821
Sepatan,Indonesia,1627610
Sept-Îles,Canada,6144312
Sepuka,Tanzania,150099
Sequeira,Portugal,2734106
Seraing,Belgium,2786824
Seram,India,1256814
Serang,Indonesia,1627549
Serchhīp,India,1256812
Serdobsk,Russia,496934
Seregno,Italy,3166711
Seremban,Malaysia,1734810
Serendah,Malaysia,1735148
Sergach,Russia,496802
Sergiyev Posad,Russia,496638
Seria,Brunei,1820187
Seriate,Italy,3166706
Serik,Turkey,301101
Serilingampalle,India,7302856
Serinhisar,Turkey,307211
Serinyol,Turkey,301089
Seririt,Indonesia,7084521
Seropédica,Brazil,3447785
Serov,Russia,1492663
Serowe,Botswana,933088
Serpong,Indonesia,1627459
Serpukhov,Russia,496527
Serra,Brazil,3447779
Serra Negra,Brazil,3447718
Serra Talhada,Brazil,3387786
Serrana,Brazil,3447720
Serrinha,Brazil,3447690
Sertolovo,Russia,496519
Sertânia,Brazil,3387663
Sertãozinho,Brazil,3447651
Seseña,Spain,3109050
Sesheke,Zambia,898905
Sesimbra,Portugal,2262957
Sestao,Spain,3109041
Sesto Fiorentino,Italy,3166601
Sesto San Giovanni,Italy,3166598
Sestri Levante,Italy,3166595
Sestroretsk,Russia,496478
Sestu,Italy,2523136
Sesvete,Croatia,3190966
Setakamachi-takayanagi,Japan,1852673
Setauket-East Setauket,United States,7258965
Sete Lagoas,Brazil,3447624
Sethārja Old,Pakistan,1412008
Seto,Japan,1852663
Settat,Morocco,2537406
Settimo Torinese,Italy,3166576
Setun’,Russia,496456
Setúbal,Portugal,2262963
Sevan,Armenia,616250
Sevastopol,Ukraine,694423
Seven Oaks,United States,4595374
Sevenoaks,United Kingdom,2638187
Severn,United States,4369190
Severna Park,United States,4369224
Severnyy,Russia,496348
Severo-Zadonsk,Russia,496269
Severobaykal’sk,Russia,2016910
Severodvinsk,Russia,496285
Severomorsk,Russia,496278
Severoural’sk,Russia,496275
Seversk,Russia,1538637
Severskaya,Russia,496267
Seveso,Italy,3166574
Sevilla,Colombia,3668132
Sevilla,Spain,2510911
Sevlievo,Bulgaria,727337
Sevran,France,2974681
Sewon,Indonesia,1627357
Sexmoan,Philippines,1686933
Seydi,Turkmenistan,1218420
Seydişehir,Turkey,301010
Seymour,United States,4264617
Seynod,France,2974655
Sezze,Italy,3166571
Sfax,Tunisia,2467454
Sfizef,Algeria,2481639
Sfântu-Gheorghe,Romania,667303
Sha Tin,Hong Kong,1818920
Shabqadar,Pakistan,1165744
Shache,China,1280037
Shadrinsk,Russia,1492517
Shafter,United States,5394842
Shagamu,Nigeria,2323411
Shah Alam,Malaysia,1732903
Shahbazpur,India,9794300
Shahdol,India,1256739
Shahecheng,China,1796421
Shahkot,Pakistan,1165569
Shahr Sultān,Pakistan,1165486
Shahr-e Bābak,Iran,115781
Shahr-e Kord,Iran,115770
Shahrak,Afghanistan,1125896
Shahre Jadide Andisheh,Iran,32909
Shahrisabz,Uzbekistan,1216187
Shahrud,Iran,135423
Shahrīār,Iran,143860
Shakargarr,Pakistan,1165388
Shaker Heights,United States,5171728
Shakhtars’k,Ukraine,694382
Shakhty,Russia,496015
Shakhun’ya,Russia,496012
Shakopee,United States,5046997
Shakīso,Ethiopia,328716
Shali,Russia,495957
Shalkar,Kazakhstan,608362
Shalqar,Kazakhstan,608359
Shama Junction,Ghana,2295385
Shamakhi,Azerbaijan,585156
Shambu,Ethiopia,328709
Shamkhor,Azerbaijan,585152
Shamsābād,India,1256659
Shamsābād,India,1256660
Shancheng,China,1795919
Shanghai,China,1796236
Shangmei,China,1788869
Shangqiu,China,1783934
Shangrao,China,1787858
Shangri-La,China,7910932
Shangyu,China,1817720
Shangzhi,China,2035002
Shanhaiguan,China,2034996
Shanhetun,China,2034995
Shanjeev Home,Sri Lanka,8260318
Shanting,China,1795941
Shantou,China,1795940
Shanwei,China,1795928
Shaoguan,China,1795874
Shaowu,China,1795857
Shaoxing,China,1795855
Shaping,China,1795842
Shardara,Kazakhstan,1524889
